"pl_name","pl_orbper","pl_rade","pl_bmasse","pl_insol","pl_eqt","st_teff","st_mass"
"Kepler-573 b",22.18341105,NA,NA,NA,NA,5623.39,1
"Kepler-573 b",NA,2.878,NA,46.44,NA,5624,NA
"Kepler-573 b",22.18329658,2.79,NA,NA,NA,5746,0.99
"Kepler-574 b",NA,2.124,NA,120.47,NA,5655,NA
"Kepler-574 b",7.65880414,2.39,NA,NA,NA,5612,0.95
"Kepler-574 b",7.65880414,2.25,NA,128.18,858,5657,0.86
"Kepler-574 b",7.65880048,2.19,NA,128.18,858,5657,0.86
"Kepler-574 b",7.65880048,NA,NA,NA,NA,5412.84,0.94
"Kepler-574 b",7.65878097,NA,NA,NA,NA,5412.84,0.94
"Kepler-574 b",7.658774,2.7,NA,NA,861,5666,0.92
"Kepler-574 b",7.65880414,2.25,NA,128.18,858,5657,0.86
"Kepler-574 b",7.65880414,2.25,NA,128.18,858,5657,0.86
"Kepler-574 b",7.65879146,NA,NA,NA,NA,5412.84,0.94
"Kepler-575 b",NA,2.436,NA,141.99,NA,5685,NA
"Kepler-575 b",9.3789167,2.03,NA,98.22,803,5684,0.74
"Kepler-575 b",9.37884282,NA,NA,NA,NA,5545,0.98
"Kepler-575 b",9.37891944,2.03,NA,98.22,803,5684,0.74
"Kepler-575 b",9.379012,2.31,NA,NA,834,5769,0.94
"Kepler-575 b",9.37890187,NA,NA,NA,NA,5545,0.98
"Kepler-575 b",9.37891944,2.39,NA,NA,NA,5710,0.97
"Kepler-575 b",9.3789167,NA,NA,NA,NA,5545,0.98
"Kepler-575 b",9.37891944,2.03,NA,98.22,803,5684,0.74
"Kepler-575 b",9.37891944,2.03,NA,98.22,803,5684,0.74
"Kepler-576 b",29.9111886,2.9,NA,20.31,541,5275,0.85
"Kepler-576 b",29.91136794,3.27,NA,NA,NA,5672,0.99
"Kepler-576 b",NA,2.646,NA,16.82,NA,5262,NA
"Kepler-576 b",29.91136794,4.06,NA,36.19,626,5589,1.01
"Kepler-576 b",29.91136794,4.06,NA,36.19,626,5589,1.01
"Kepler-576 b",29.91147041,NA,NA,NA,NA,5302,0.91
"Kepler-576 b",29.9111886,NA,NA,NA,NA,5302,0.91
"Kepler-576 b",29.9115,3,NA,NA,555,5447,0.83
"Kepler-576 b",29.91130474,NA,NA,NA,NA,5302,0.91
"Kepler-576 b",29.91136794,4.06,NA,36.19,626,5589,1.01
"Kepler-577 b",25.69581456,1.7,NA,2.3,314,3787,0.5
"Kepler-577 b",25.69578251,1.68,NA,2.32,315,3789,0.5
"Kepler-577 b",NA,2.657,NA,5.69,NA,3789,NA
"Kepler-577 b",25.69578251,1.68,NA,2.32,315,3789,0.5
"Kepler-577 b",25.69578251,1.68,NA,2.32,315,3789,0.5
"Kepler-577 b",25.69578251,2.55,NA,NA,NA,4984,0.78
"Kepler-577 b",25.69582143,NA,NA,NA,NA,4987,0.83
"Kepler-577 b",25.69581456,NA,NA,NA,NA,4987,0.83
"Kepler-577 b",25.69597,2.37,NA,NA,467,5057,0.78
"Kepler-577 b",25.69587165,NA,NA,NA,NA,4987,0.83
"Kepler-578 b",1.6168837,2.54,NA,1315.58,1536,5417,0.88
"Kepler-578 b",1.61688337,4.47,NA,2342.49,1774,4868,0.96
"Kepler-578 b",1.6168837,2.54,NA,1315.58,1536,5417,0.88
"Kepler-578 b",1.6168863,1.8,NA,NA,1387,5337,0.8
"Kepler-578 b",1.6168822,NA,NA,NA,NA,5267,0.9
"Kepler-578 b",1.61688707,NA,NA,NA,NA,5267,0.9
"Kepler-578 b",NA,2.086,NA,496.9,NA,4833,NA
"Kepler-578 b",1.6168837,2.54,NA,1315.58,1536,5417,0.88
"Kepler-578 b",1.6168837,2,NA,NA,NA,5334,0.87
"Kepler-578 b",1.61688337,NA,NA,NA,NA,5267,0.9
"Kepler-579 b",9.66857723,2,NA,NA,NA,5636,0.99
"Kepler-579 b",9.66857386,NA,NA,NA,NA,5516,0.97
"Kepler-579 b",9.66855291,NA,NA,NA,NA,5516,0.97
"Kepler-579 b",9.66857723,1.7,NA,67.06,730,5288,0.88
"Kepler-579 b",9.668464,1.6,NA,NA,716,5214,0.78
"Kepler-579 b",9.66857723,1.7,NA,67.06,730,5288,0.88
"Kepler-579 b",NA,1.799,NA,60.61,NA,5287,NA
"Kepler-579 b",9.66857801,NA,NA,NA,NA,5516,0.97
"Kepler-579 b",9.66857386,1.9,NA,67.06,730,5288,0.88
"Kepler-579 b",9.66857723,1.7,NA,67.06,730,5288,0.88
"Kepler-58 b",10.219,2.66,34.9,NA,NA,NA,1.02
"Kepler-58 b",10.21864532,NA,NA,NA,NA,5707,1.02
"Kepler-58 b",10.21864532,2.33,NA,169.13,920,6100,1.02
"Kepler-58 b",10.21877706,NA,NA,NA,NA,5707,1.02
"Kepler-58 b",10.21866016,4.26,NA,NA,NA,6429,1.33
"Kepler-58 b",10.2184954,2.78,35.5,NA,NA,5843,0.95
"Kepler-58 b",NA,2.117,NA,112.99,NA,5776,NA
"Kepler-58 b",10.21866016,3.1,NA,169.13,920,6100,1.02
"Kepler-58 b",10.21871176,NA,NA,NA,NA,5707,1.02
"Kepler-58 b",10.21866016,3.1,NA,169.13,920,6100,1.02
"Kepler-58 b",10.21866016,3.1,NA,169.13,920,6100,1.02
"Kepler-58 b",10.21851,2.6,NA,NA,918,6082,1.04
"Kepler-58 c",15.5741568,2.86,53,NA,NA,5843,0.95
"Kepler-58 c",15.57363551,2.93,NA,96.38,799,6100,1.02
"Kepler-58 c",15.5737596,NA,NA,NA,NA,5707,1.02
"Kepler-58 c",15.57363551,2.93,NA,96.38,799,6100,1.02
"Kepler-58 c",15.5738,2.6,NA,NA,795,6082,1.04
"Kepler-58 c",15.574,NA,NA,NA,NA,NA,1.02
"Kepler-58 c",15.57387465,NA,NA,NA,NA,5707,1.02
"Kepler-58 c",15.573637,NA,NA,NA,NA,5707,1.02
"Kepler-58 c",NA,2.674,NA,64.39,NA,5776,NA
"Kepler-58 c",15.57363551,4.1,NA,NA,NA,6429,1.33
"Kepler-58 c",15.57363551,2.93,NA,96.38,799,6100,1.02
"Kepler-58 c",15.573637,2.94,NA,96.38,799,6100,1.02
"Kepler-58 d",40.10167463,NA,NA,NA,NA,5707,1.02
"Kepler-58 d",40.10165674,NA,NA,NA,NA,5707,1.02
"Kepler-58 d",40.10101,2.7,NA,NA,581,6082,1.04
"Kepler-58 d",40.1014272,3.31,NA,27.31,583,6100,1.02
"Kepler-58 d",40.1015561,NA,NA,NA,NA,5707,1.02
"Kepler-58 d",NA,2.66,NA,18.24,NA,5776,NA
"Kepler-58 d",40.1014272,4.59,NA,NA,NA,6429,1.33
"Kepler-58 d",40.101371,2.94,NA,NA,NA,6099,NA
"Kepler-58 d",40.1015561,2.92,NA,27.31,583,6100,1.02
"Kepler-58 d",40.1014272,3.31,NA,27.31,583,6100,1.02
"Kepler-58 d",40.1014272,3.31,NA,27.31,583,6100,1.02
"Kepler-580 b",8.22241966,2.28,NA,16.3,512,4003,0.58
"Kepler-580 b",8.22239031,NA,NA,NA,NA,4263,0.67
"Kepler-580 b",8.22241966,2.28,NA,16.3,512,4003,0.58
"Kepler-580 b",8.22241966,2.28,NA,16.3,512,4003,0.58
"Kepler-580 b",8.22241966,2.57,NA,NA,NA,4298,0.67
"Kepler-580 b",8.22248,2.13,NA,NA,543,4270,0.59
"Kepler-580 b",8.22241964,NA,NA,NA,NA,4263,0.67
"Kepler-580 b",8.22241355,2.28,NA,22.86,558,4213,0.63
"Kepler-580 b",NA,2.336,NA,24.06,NA,4213,NA
"Kepler-580 b",8.22241355,NA,NA,NA,NA,4263,0.67
"Kepler-581 b",40.6069821,2.63,NA,NA,NA,5772,1
"Kepler-581 b",40.6069821,2.16,NA,12.05,475,5601,0.91
"Kepler-581 b",40.60709,2.21,NA,NA,468,5577,0.92
"Kepler-581 b",40.6069821,2.16,NA,12.05,475,5601,0.91
"Kepler-581 b",40.6069821,2.16,NA,12.05,475,5601,0.91
"Kepler-581 b",40.60693948,NA,NA,NA,NA,5674,1.01
"Kepler-581 b",NA,2.253,NA,12.39,NA,5538,NA
"Kepler-581 b",40.606895,NA,NA,NA,NA,5674,1.01
"Kepler-581 b",40.606895,2.67,NA,17.4,521,5538,0.93
"Kepler-581 b",40.60705649,NA,NA,NA,NA,5674,1.01
"Kepler-582 b",18.49235668,3.39,NA,31.27,603,5289,0.77
"Kepler-582 b",18.49234792,3.34,NA,31.27,603,5289,0.77
"Kepler-582 b",18.49235668,3.39,NA,31.27,603,5289,0.77
"Kepler-582 b",18.49235668,3.68,NA,NA,NA,5564,0.93
"Kepler-582 b",18.49235668,3.39,NA,31.27,603,5289,0.77
"Kepler-582 b",18.49235571,NA,NA,NA,NA,5100,0.86
"Kepler-582 b",18.49234792,NA,NA,NA,NA,5100,0.86
"Kepler-582 b",18.492336,3.3,NA,NA,600,5285,0.79
"Kepler-582 b",18.4923543,NA,NA,NA,NA,5100,0.86
"Kepler-582 b",NA,2.986,NA,25.06,NA,5288,NA
"Kepler-583 b",6.51003001,2.78,NA,253.24,1017,5638,1.03
"Kepler-583 b",6.5100253,2.89,NA,253.24,1017,5638,1.03
"Kepler-583 b",6.5100253,2.89,NA,253.24,1017,5638,1.03
"Kepler-583 b",6.5100253,2.89,NA,253.24,1017,5638,1.03
"Kepler-583 b",6.5100253,2.28,NA,NA,NA,5523,0.94
"Kepler-583 b",6.51003001,NA,NA,NA,NA,5329,0.92
"Kepler-583 b",6.51005009,NA,NA,NA,NA,5329,0.92
"Kepler-583 b",6.51004048,NA,NA,NA,NA,5329,0.92
"Kepler-583 b",NA,2.333,NA,178.7,NA,5638,NA
"Kepler-583 b",6.510036,2.5,NA,NA,935,5482,0.83
"Kepler-584 b",35.1810304,4.02,NA,43.75,656,6466,1.21
"Kepler-584 b",35.18105723,4.17,NA,45.89,664,6520,1.28
"Kepler-584 b",35.1810304,4.02,NA,43.75,656,6466,1.21
"Kepler-584 b",35.18112,4,NA,NA,647,6491,1.2
"Kepler-584 b",35.1810304,4.02,NA,43.75,656,6466,1.21
"Kepler-584 b",35.18105723,NA,NA,NA,NA,6167,1.18
"Kepler-584 b",35.18103123,NA,NA,NA,NA,6167,1.18
"Kepler-584 b",35.1810304,4.21,NA,NA,NA,6195,1.17
"Kepler-584 b",NA,5.371,NA,76.34,NA,6519,NA
"Kepler-584 b",35.1808248,NA,NA,NA,NA,6167,1.18
"Kepler-585 b",2.75235969,2.54,NA,455.43,1178,5461,0.93
"Kepler-585 b",2.75235975,3.64,NA,907.58,1400,5749,0.99
"Kepler-585 b",2.75236021,NA,NA,NA,NA,5481.48,0.96
"Kepler-585 b",2.7523623,3.4,NA,NA,1355,5669,0.89
"Kepler-585 b",2.75235969,NA,NA,NA,NA,5481.48,0.96
"Kepler-585 b",NA,2.555,NA,489.15,NA,5542,NA
"Kepler-585 b",2.75236312,NA,NA,NA,NA,5481.48,0.96
"Kepler-585 b",2.75235975,3.64,NA,907.58,1400,5749,0.99
"Kepler-585 b",2.75235975,3.64,NA,907.58,1400,5749,0.99
"Kepler-585 b",2.75235975,2.83,NA,NA,NA,5593,0.96
"Kepler-586 b",2.10472218,2.96,NA,824.28,1367,5705,1.09
"Kepler-586 b",2.10472218,2.96,NA,824.28,1367,5705,1.09
"Kepler-586 b",2.10472197,NA,NA,NA,NA,5261.33,0.9
"Kepler-586 b",NA,2.666,NA,705.05,NA,5712,NA
"Kepler-586 b",2.10472218,2.96,NA,824.28,1367,5705,1.09
"Kepler-586 b",2.10472218,2.79,NA,NA,NA,5575,0.94
"Kepler-586 b",2.10472197,2.89,NA,821.44,1365,5703,1.09
"Kepler-586 b",2.10472182,NA,NA,NA,NA,5261.33,0.9
"Kepler-586 b",2.10472072,NA,NA,NA,NA,5261.33,0.9
"Kepler-586 b",2.1047142,2.7,NA,NA,1240,5526,0.9
"Kepler-587 b",10.94027841,2.16,NA,81.96,767,5757,0.97
"Kepler-587 b",10.94030197,NA,NA,NA,NA,5467,0.96
"Kepler-587 b",10.940266,2.1,NA,NA,755,5723,0.96
"Kepler-587 b",NA,1.95,NA,70.97,NA,5755,NA
"Kepler-587 b",10.94027841,2.16,NA,81.96,767,5757,0.97
"Kepler-587 b",10.94026745,2.08,NA,80.52,764,5749,0.96
"Kepler-587 b",10.94024227,NA,NA,NA,NA,5467,0.96
"Kepler-587 b",10.94027841,2.16,NA,81.96,767,5757,0.97
"Kepler-587 b",10.94027841,2.23,NA,NA,NA,5549,0.92
"Kepler-587 b",10.94026745,NA,NA,NA,NA,5467,0.96
"Kepler-588 b",4.22162536,2.59,NA,453.2,1177,6123,1.05
"Kepler-588 b",4.22162338,NA,NA,NA,NA,5742,1.03
"Kepler-588 b",4.22162536,2.63,NA,NA,NA,5835,1.01
"Kepler-588 b",4.22162536,2.59,NA,453.2,1177,6123,1.05
"Kepler-588 b",4.22162536,2.59,NA,453.2,1177,6123,1.05
"Kepler-588 b",4.221644,2.7,NA,NA,1170,6115,1.07
"Kepler-588 b",4.22162619,NA,NA,NA,NA,5742,1.03
"Kepler-588 b",4.22162342,NA,NA,NA,NA,5742,1.03
"Kepler-588 b",NA,3.606,NA,718.08,NA,6128,NA
"Kepler-588 b",4.22162619,2.87,NA,453.2,1176,6123,1.05
"Kepler-589 b",16.54964934,2.52,NA,43.72,656,5372,0.83
"Kepler-589 b",16.549414,2.4,NA,NA,638,5337,0.8
"Kepler-589 b",NA,2.522,NA,32.14,NA,5377,NA
"Kepler-589 b",16.54967098,2.95,NA,43.72,656,5372,0.83
"Kepler-589 b",16.54967098,NA,NA,NA,NA,5262,0.9
"Kepler-589 b",16.54964934,2.52,NA,43.72,656,5372,0.83
"Kepler-589 b",16.54964934,2.27,NA,NA,NA,5296,0.88
"Kepler-589 b",16.54964563,NA,NA,NA,NA,5262,0.9
"Kepler-589 b",16.54964644,NA,NA,NA,NA,5262,0.9
"Kepler-589 b",16.54964934,2.52,NA,43.72,656,5372,0.83
"Kepler-589 c",3.52468054,1.1,NA,344.61,1099,5372,0.83
"Kepler-589 c",3.52466011,1.117,NA,NA,NA,5372,0.83
"Kepler-589 c",3.52467888,NA,NA,NA,NA,5262,0.9
"Kepler-589 c",3.52468054,1.1,NA,344.61,1099,5372,0.83
"Kepler-589 c",3.52467888,1.46,NA,344.61,1098,5372,0.83
"Kepler-589 c",3.52468054,1.1,NA,344.61,1099,5372,0.83
"Kepler-589 c",3.52467,1.09,NA,NA,1070,5337,0.8
"Kepler-59 b",11.8693144,NA,NA,NA,NA,6023,1.12
"Kepler-59 b",11.8693144,1.09,NA,131.58,864,6296,1.07
"Kepler-59 b",NA,1.491,NA,187.51,NA,5884,NA
"Kepler-59 b",11.8691507,1.14,NA,NA,NA,6085,1.12
"Kepler-59 b",11.8691507,1.02,NA,133.14,866,6305,1.07
"Kepler-59 b",11.86880387,NA,NA,NA,NA,6023,1.12
"Kepler-59 b",11.8691507,1.02,NA,133.14,866,6305,1.07
"Kepler-59 b",11.8691507,1.02,NA,133.14,866,6305,1.07
"Kepler-59 b",11.86817,1.23,NA,NA,880,6314,1.14
"Kepler-59 b",11.8681707,1.1,NA,NA,NA,6074,1.04
"Kepler-59 c",17.9776157,1.92,NA,NA,NA,6085,1.12
"Kepler-59 c",NA,2.155,NA,107.74,NA,5884,NA
"Kepler-59 c",17.9776037,NA,NA,NA,NA,6023,1.12
"Kepler-59 c",17.9776037,1.58,NA,75.61,752,6296,1.07
"Kepler-59 c",17.9776157,1.62,NA,76.46,754,6305,1.07
"Kepler-59 c",17.9776157,1.62,NA,76.46,754,6305,1.07
"Kepler-59 c",17.98012,2.22,NA,NA,766,6314,1.14
"Kepler-59 c",17.9776157,1.62,NA,76.46,754,6305,1.07
"Kepler-59 c",17.97759021,NA,NA,NA,NA,6023,1.12
"Kepler-59 c",17.9801235,1.98,NA,NA,NA,6074,1.04
"Kepler-590 b",5.85296885,NA,NA,NA,NA,5799.81,1.04
"Kepler-590 b",5.85296623,NA,NA,NA,NA,5799.81,1.04
"Kepler-590 b",5.85296355,NA,NA,NA,NA,5799.81,1.04
"Kepler-590 b",5.85296257,3.51,NA,293.93,1056,6050,1.05
"Kepler-590 b",5.852981,3.3,NA,NA,1052,6021,1.02
"Kepler-590 b",5.85296257,3.51,NA,293.93,1056,6050,1.05
"Kepler-590 b",5.85296885,3.46,NA,293.93,1056,6050,1.05
"Kepler-590 b",NA,5.627,NA,782.41,NA,6052,NA
"Kepler-590 b",5.85296257,3.51,NA,293.93,1056,6050,1.05
"Kepler-590 b",5.85296257,4.02,NA,NA,NA,6000,1.1
"Kepler-591 b",81.1694299,3.39,NA,NA,NA,5677,0.97
"Kepler-591 b",81.1701587,NA,NA,NA,NA,5583.99,0.99
"Kepler-591 b",NA,3.814,NA,5.62,NA,5458,NA
"Kepler-591 b",81.1694299,3.41,NA,6.82,412,5865,1.04
"Kepler-591 b",81.1699,2.9,NA,NA,396,5803,0.98
"Kepler-591 b",81.1701587,4.71,NA,8.55,436,5460,0.91
"Kepler-591 b",81.1694299,3.41,NA,6.82,412,5865,1.04
"Kepler-591 b",81.16970221,NA,NA,NA,NA,5583.99,0.99
"Kepler-591 b",81.1694299,3.41,NA,6.82,412,5865,1.04
"Kepler-591 b",81.16951302,NA,NA,NA,NA,5583.99,0.99
"Kepler-592 b",NA,2.688,NA,935.83,NA,5832,NA
"Kepler-592 b",2.82019054,NA,NA,NA,NA,5936,1.08
"Kepler-592 b",2.82019241,2.17,NA,730.86,1326,6091,1.04
"Kepler-592 b",2.82019241,2.17,NA,730.86,1326,6091,1.04
"Kepler-592 b",2.8201906,2.53,NA,824.92,1367,5831,1.05
"Kepler-592 b",2.82021,2.14,NA,NA,1329,6107,1.07
"Kepler-592 b",2.8201906,NA,NA,NA,NA,5936,1.08
"Kepler-592 b",2.82019241,2.39,NA,NA,NA,5913,1.04
"Kepler-592 b",2.82019241,2.17,NA,730.86,1326,6091,1.04
"Kepler-592 b",2.82018502,NA,NA,NA,NA,5936,1.08
"Kepler-593 b",21.21716775,NA,NA,NA,NA,5902.23,1.07
"Kepler-593 b",21.21708973,2.6,NA,58.63,706,6191,1.01
"Kepler-593 b",21.21711,3,NA,NA,713,6202,1.09
"Kepler-593 b",21.21712312,2.97,NA,58.63,706,6191,1.01
"Kepler-593 b",21.21708973,2.6,NA,58.63,706,6191,1.01
"Kepler-593 b",NA,3.02,NA,61.02,NA,6196,NA
"Kepler-593 b",21.21708973,2.6,NA,58.63,706,6191,1.01
"Kepler-593 b",21.21708973,2.87,NA,NA,NA,5967,1.08
"Kepler-593 b",21.21710588,NA,NA,NA,NA,5902.23,1.07
"Kepler-593 b",21.21712312,NA,NA,NA,NA,5902.23,1.07
"Kepler-594 b",13.64618192,2.13,NA,50.99,681,5575,0.92
"Kepler-594 b",13.64617478,2.06,NA,49.89,678,5569,0.93
"Kepler-594 b",13.64618192,2.13,NA,50.99,681,5575,0.92
"Kepler-594 b",13.64622009,NA,NA,NA,NA,5282.95,0.91
"Kepler-594 b",13.64625,2.5,NA,NA,666,5540,0.91
"Kepler-594 b",13.64614318,NA,NA,NA,NA,5282.95,0.91
"Kepler-594 b",13.64618192,2.13,NA,50.99,681,5575,0.92
"Kepler-594 b",NA,2.248,NA,59.4,NA,5566,NA
"Kepler-594 b",13.64618192,2.18,NA,NA,NA,5485,0.91
"Kepler-594 b",13.64617478,NA,NA,NA,NA,5282.95,0.91
"Kepler-595 b",NA,3.755,NA,17.38,NA,5108,NA
"Kepler-595 b",25.30292332,3.77,NA,17.15,519,5271,0.93
"Kepler-595 b",25.30292332,3.77,NA,17.15,519,5271,0.93
"Kepler-595 b",25.3029092,3.708,17.4,NA,NA,NA,0.93
"Kepler-595 b",25.30288275,NA,NA,NA,NA,5138.5,0.87
"Kepler-595 b",25.30291816,NA,NA,NA,NA,5138.5,0.87
"Kepler-595 b",25.30292332,3.77,NA,17.15,519,5271,0.93
"Kepler-595 b",25.30292332,3.81,NA,NA,NA,5247,0.87
"Kepler-595 b",25.30291816,3.95,NA,19.39,535,5121,0.82
"Kepler-595 b",25.302868,3.8,NA,NA,489,5171,0.81
"Kepler-595 c",12.38602,1.009,3.3,NA,NA,NA,0.93
"Kepler-595 c",12.3860474,1.11,NA,50.23,679,5121,0.82
"Kepler-595 c",12.3860474,NA,NA,NA,NA,5138.5,0.87
"Kepler-596 b",21.30020491,NA,NA,NA,NA,6098,1.15
"Kepler-596 b",21.30025418,NA,NA,NA,NA,6098,1.15
"Kepler-596 b",NA,3.375,NA,82.3,NA,5984,NA
"Kepler-596 b",21.30003,3.22,NA,NA,735,6354,1.16
"Kepler-596 b",21.30019553,NA,NA,NA,NA,6098,1.15
"Kepler-596 b",21.30022655,3.46,NA,NA,NA,6267,1.21
"Kepler-596 b",21.30022655,2.92,NA,75.75,752,6343,1.07
"Kepler-596 b",21.30022655,2.92,NA,75.75,752,6343,1.07
"Kepler-596 b",21.30022655,2.92,NA,75.75,752,6343,1.07
"Kepler-596 b",21.30020491,2.99,NA,65.37,725,6008,1.12
"Kepler-597 b",13.02368089,NA,NA,NA,NA,5652.97,1
"Kepler-597 b",13.02365861,2.37,NA,NA,NA,5683,0.97
"Kepler-597 b",13.023636,2.5,NA,NA,743,5870,1
"Kepler-597 b",13.02365861,2.22,NA,69.76,737,5870,0.96
"Kepler-597 b",13.02365861,2.22,NA,69.76,737,5870,0.96
"Kepler-597 b",13.02347295,NA,NA,NA,NA,5652.97,1
"Kepler-597 b",13.02363236,2.3,NA,71.85,743,5627,0.93
"Kepler-597 b",NA,2.309,NA,76.38,NA,5695,NA
"Kepler-597 b",13.02363236,NA,NA,NA,NA,5652.97,1
"Kepler-597 b",13.02365861,2.22,NA,69.76,737,5870,0.96
"Kepler-598 b",3.70173,1.41,NA,NA,1048,5245,0.85
"Kepler-598 b",3.70175428,1.5,NA,NA,NA,5307,0.87
"Kepler-598 b",3.7017654,NA,NA,NA,NA,5245,0.9
"Kepler-598 b",3.70175428,1.53,NA,286.23,1049,5252,0.81
"Kepler-598 b",3.70176812,NA,NA,NA,NA,5245,0.9
"Kepler-598 b",3.7017654,1.63,NA,286.23,1050,5252,0.81
"Kepler-598 b",3.70175428,1.53,NA,286.23,1049,5252,0.81
"Kepler-598 b",NA,1.558,NA,265.41,NA,5274,NA
"Kepler-598 b",3.70175428,1.53,NA,286.23,1049,5252,0.81
"Kepler-598 c",86.4945,3.024,NA,NA,NA,5245,0.9
"Kepler-598 c",86.4943704,3.07,NA,4.29,367,5252,0.81
"Kepler-598 c",86.4947807,2.91,NA,4.29,367,5252,0.81
"Kepler-598 c",86.4943704,NA,NA,NA,NA,5245,0.9
"Kepler-598 c",86.4947807,2.91,NA,4.29,367,5252,0.81
"Kepler-598 c",86.49482304,NA,NA,NA,NA,5245,0.9
"Kepler-598 c",86.4947807,2.91,NA,4.29,367,5252,0.81
"Kepler-598 c",86.4926,2.68,NA,NA,365,5245,0.85
"Kepler-599 b",NA,2.119,NA,24.47,NA,5177,NA
"Kepler-599 b",15.65566138,NA,NA,NA,NA,5007,0.83
"Kepler-599 b",15.65562652,2.84,NA,NA,NA,5127,0.83
"Kepler-599 b",15.65563866,2.55,NA,35.62,623,5185,0.78
"Kepler-599 b",15.65562652,2.97,NA,35.62,623,5185,0.78
"Kepler-599 b",15.65562652,2.97,NA,35.62,623,5185,0.78
"Kepler-599 b",15.65558,2.64,NA,NA,598,5148,0.76
"Kepler-599 b",15.65562652,2.97,NA,35.62,623,5185,0.78
"Kepler-599 b",15.6556691,NA,NA,NA,NA,5007,0.83
"Kepler-599 b",15.65563866,NA,NA,NA,NA,5007,0.83
"Kepler-6 b",3.23469931,13.41,NA,797.62,1355,5640,1.05
"Kepler-6 b",3.23428462,13.066,NA,843.85,1375,5613,NA
"Kepler-6 b",3.2346994,NA,NA,NA,NA,5613,0.99
"Kepler-6 b",3.234702,13.103,201.18639,NA,1451,5647,1.11
"Kepler-6 b",3.23469931,13.38,NA,NA,NA,5690,1.05
"Kepler-6 b",NA,12.902,NA,792.22,NA,5660,NA
"Kepler-6 b",3.2346996,14.617,212.31044,NA,1460,5647,1.21
"Kepler-6 b",3.2346994,13.103,205.63601,NA,NA,5647,1.11
"Kepler-6 b",3.23469918,NA,NA,NA,NA,5613,0.99
"Kepler-6 b",3.234699,NA,NA,NA,NA,5647,1.21
"Kepler-6 b",3.23469928,NA,NA,NA,NA,5613,0.99
"Kepler-6 b",3.23469931,13.41,NA,797.62,1355,5640,1.05
"Kepler-6 b",3.23469931,13.41,NA,797.62,1355,5640,1.05
"Kepler-6 b",3.23469928,13.06,NA,797.62,1356,5640,1.05
"Kepler-6 b",3.234723,14.83,212.619,NA,1500,5647,1.21
"Kepler-6 b",3.23469955,11.07,NA,NA,1260,5826,1.14
"Kepler-60 b",7.131618,2.2,NA,NA,1205,6180,1.12
"Kepler-60 b",7.132,NA,4.1,NA,NA,5883,1.07
"Kepler-60 b",7.1316185,2.28,NA,NA,NA,5915,1.11
"Kepler-60 b",7.1334,1.71,4.19,318,NA,5905,1.04
"Kepler-60 b",7.1329472,1.64,NA,349.21,1102,5862,0.97
"Kepler-60 b",7.131,2.2,23.1,NA,NA,NA,1.1
"Kepler-60 b",7.1329472,NA,NA,NA,NA,5883,1.07
"Kepler-60 b",7.13294363,1.97,NA,492.93,1202,6200,1.1
"Kepler-60 b",7.13294363,1.67,NA,NA,NA,5961,1.09
"Kepler-60 b",7.133,1.6,3.7,NA,NA,NA,1
"Kepler-60 b",NA,1.848,NA,435.32,NA,5834,NA
"Kepler-60 b",7.13294363,1.97,NA,492.93,1202,6200,1.1
"Kepler-60 b",7.13294363,1.97,NA,492.93,1202,6200,1.1
"Kepler-60 c",8.91897605,NA,NA,NA,NA,5883,1.07
"Kepler-60 c",8.9187,1.9,3.85,236,NA,5905,1.04
"Kepler-60 c",NA,2.065,NA,322.77,NA,5834,NA
"Kepler-60 c",8.91902447,1.79,NA,NA,NA,5961,1.09
"Kepler-60 c",8.91901228,NA,NA,NA,NA,5883,1.07
"Kepler-60 c",8.919,1.8,2,NA,NA,NA,1
"Kepler-60 c",8.922,2.38,17.2,NA,NA,NA,1.1
"Kepler-60 c",8.91935,2.4,NA,NA,1119,6180,1.12
"Kepler-60 c",8.9193459,2.47,NA,NA,NA,5915,1.11
"Kepler-60 c",8.91902447,2.11,NA,365.49,1115,6200,1.1
"Kepler-60 c",8.91901228,1.84,NA,258.92,1023,5862,0.97
"Kepler-60 c",8.91902447,2.11,NA,365.49,1115,6200,1.1
"Kepler-60 c",8.91902447,2.11,NA,365.49,1115,6200,1.1
"Kepler-60 c",8.9177,NA,4.8,NA,NA,5883,1.07
"Kepler-60 d",11.8984932,1.76,NA,249.12,1013,6200,1.1
"Kepler-60 d",11.8984948,1.69,NA,176.27,929,5862,0.97
"Kepler-60 d",11.8984948,NA,NA,NA,NA,5883,1.07
"Kepler-60 d",11.8984932,1.76,NA,249.12,1013,6200,1.1
"Kepler-60 d",11.903,NA,3.8,NA,NA,5883,1.07
"Kepler-60 d",11.8981,1.99,4.16,161,NA,5905,1.04
"Kepler-60 d",11.9016171,2.55,NA,NA,NA,5915,1.11
"Kepler-60 d",11.90162,2.5,NA,NA,1014,6180,1.12
"Kepler-60 d",11.8984932,1.76,NA,249.12,1013,6200,1.1
"Kepler-60 d",NA,1.904,NA,219.74,NA,5834,NA
"Kepler-60 d",11.899,1.6,3.9,NA,NA,NA,1
"Kepler-60 d",11.8984932,1.52,NA,NA,NA,5961,1.09
"Kepler-600 b",23.67517607,2.81,NA,18.28,527,5302,0.88
"Kepler-600 b",23.67517607,2.81,NA,18.28,527,5302,0.88
"Kepler-600 b",23.67513153,2.76,NA,18.38,528,5309,0.87
